,CaseId,geometry,LATITUDE,LONGITUDE,Priority_Value,DN,days_elapsed,satisfaction_level,no_of_priority_areas,no_of_retail_licenses_vicinity,avg_compliance_percent,days_elapsed_last_inspection,Priority_Value_score,DN_score,days_elapsed_score,satisfaction_level_score,no_of_priority_areas_score,no_of_retail_licenses_vicinity_score,avg_compliance_percent_score,days_elapsed_last_inspection_score,Final_score_Visibility,Final_score_Impact,Total_score,Total_score_classes,OBJECTID,REGION,AMANACODE,AMANAARNAM,AMANAENAME,SHAPE_AREA,SHAPE_LEN,index_right
286,INC-22-08-188414,POINT (823571.0919058751 2045872.9590588768),18.478526576,42.063716796,3,168,49,0,0,22,37.0,43,1.0,0.0,0.03,0.33,0.0,0.04,0.68,0.11,0.1,0.84,39.84,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
287,INC-22-02-076453,POINT (615921.2080447066 3313977.668745481),29.951136521,40.201275053,3,4283,245,0,0,24,0.0,0,1.0,0.08,0.33,0.33,0.0,0.06,0.0,0.0,0.26,0.5,39.78,Medium (10%-40%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
288,INC-22-10-068456,POINT (515479.2411640553 2387140.3967343285),21.587164194,39.1495333,3,17478,5,0,0,19,0.0,0,1.0,0.44,0.0,0.33,0.0,0.04,0.0,0.0,0.26,0.5,39.7,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
289,INC-22-04-023866,POINT (517840.5271089786 2376274.7067615525),21.4889703,39.172228,2,284,196,0,0,187,0.0,0,0.5,0.0,0.2,0.33,0.0,0.49,0.0,0.0,0.38,0.25,39.7,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
290,INC-21-11-144851,POINT (560979.805448352 2715097.0014100075),24.548577423,39.602112058,3,1784,323,0,0,1,0.0,0,1.0,0.03,0.44,0.33,0.0,0.0,0.0,0.0,0.26,0.5,39.69,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
291,INC-21-12-007811,POINT (560983.2169635807 2715100.812395441),24.548611706,39.602145906,3,1784,321,0,0,2,0.0,0,1.0,0.03,0.44,0.33,0.0,0.0,0.0,0.0,0.26,0.5,39.65,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
292,INC-22-06-088943,POINT (519941.3694030855 2375927.4857414383),21.485811,39.1925048,2,14297,119,0,0,80,0.0,0,0.5,0.36,0.12,0.33,0.0,0.21,0.0,0.0,0.38,0.25,39.62,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
293,INC-21-11-026240,POINT (604329.4185631184 2432236.3928336725),21.9915513,40.010642,3,121,346,0,0,0,0.0,0,1.0,0.0,0.47,0.33,0.0,0.0,0.0,0.0,0.26,0.5,39.6,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
294,INC-22-10-001851,POINT (523115.0125923048 2386333.092830502),21.579787658,39.223285206,2,12175,17,-1,0,33,0.0,0,0.5,0.31,0.01,1.0,0.0,0.09,0.0,0.0,0.22,0.58,39.59,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
295,INC-21-11-070557,POINT (872261.1317530938 2020371.440745127),18.240461041,42.51946561,3,303,337,0,0,0,0.0,0,1.0,0.0,0.46,0.33,0.0,0.0,0.0,0.0,0.25,0.5,39.11,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
296,INC-22-03-027591,POINT (616035.2968397621 3313971.5015253206),29.951070094,40.202456452,3,4283,226,0,0,28,0.0,0,1.0,0.08,0.31,0.33,0.0,0.07,0.0,0.0,0.25,0.5,39.09,Medium (10%-40%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
297,INC-22-05-016589,POINT (517866.3612157541 2376256.3734744894),21.4888044,39.1724772,2,284,167,0,0,193,0.0,0,0.5,0.0,0.17,0.33,0.0,0.5,0.0,0.0,0.37,0.25,39.08,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
298,INC-22-09-023992,POINT (692247.016081388 3428797.3899969845),30.977051413,41.013095222,2,10475,43,0,0,56,0.0,92,0.5,0.26,0.03,0.33,0.0,0.15,0.0,0.24,0.37,0.25,39.08,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
299,INC-21-06-047552,POINT (686246.4794040436 3418978.3226311975),30.889466,40.9484952,2,15,493,0,0,0,0.0,0,0.5,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.37,0.25,39.01,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
300,INC-22-10-064585,POINT (519529.1812169252 2387911.5560738253),21.594091861,39.188665605,3,14765,5,0,0,34,0.0,0,1.0,0.37,0.0,0.33,0.0,0.09,0.0,0.0,0.25,0.5,38.98,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
301,INC-21-11-092706,POINT (685479.4065836471 3419409.2103683418),30.893472397,40.940552424,3,5,333,0,0,2,0.0,0,1.0,0.0,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.9,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
302,INC-22-09-023992,POINT (692247.016081388 3428797.3899969845),30.977051413,41.013095222,2,10475,43,0,0,56,0.0,90,0.5,0.26,0.03,0.33,0.0,0.15,0.0,0.23,0.37,0.25,38.85,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
303,INC-21-11-119626,POINT (561645.1810252826 2715261.9243085156),24.550040482,39.608688847,3,488,328,0,0,0,0.0,0,1.0,0.01,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.75,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
304,INC-21-11-119621,POINT (561652.2439414366 2715261.9554871083),24.550040482,39.608758585,3,488,328,0,0,0,0.0,0,1.0,0.01,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.75,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
305,INC-22-03-127755,POINT (532768.8930564991 2372441.3134139474),21.45412491,39.316266663,3,6925,204,0,0,1,0.0,0,1.0,0.17,0.28,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.68,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
306,INC-21-11-110980,POINT (413297.9269786626 2668545.4017168507),24.1269474,38.1467471,3,97,330,0,0,0,0.0,0,1.0,0.0,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.63,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
307,INC-21-12-012705,POINT (583485.3035898235 2363599.8338971855),21.3726073,39.8052891,2,4268,319,0,0,57,0.0,0,0.5,0.08,0.44,0.33,0.0,0.15,0.0,0.0,0.36,0.25,38.59,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
308,INC-22-01-132595,POINT (583408.4389065178 2364413.4998940853),21.3799618,39.8045879,3,4292,268,0,0,3,0.0,0,1.0,0.08,0.37,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.59,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
309,INC-21-11-123804,POINT (445798.3881117958 2689164.2566239606),24.314621344,38.465800546,3,14,327,0,0,1,0.0,0,1.0,0.0,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.5,38.45,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
310,INC-21-11-132043,POINT (976819.8938175505 2163129.411771745),19.505952361,43.54054939,3,32,325,0,0,0,0.0,0,1.0,0.0,0.44,0.33,0.0,0.0,0.0,0.0,0.24,0.5,38.31,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
311,INC-21-12-047474,POINT (567949.0281497097 2712332.44865361),24.523320154,39.670789652,3,433,313,0,0,6,0.0,0,1.0,0.01,0.43,0.33,0.0,0.01,0.0,0.0,0.24,0.5,38.16,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
312,INC-21-12-001462,POINT (697380.9947502288 3433126.678829228),31.01524134,41.067668349,3,85,322,0,0,0,0.0,0,1.0,0.0,0.44,0.33,0.0,0.0,0.0,0.0,0.24,0.5,38.14,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
313,INC-21-12-011965,POINT (575085.8761630212 2360195.1438138857),21.342216644,39.724123269,3,122,320,0,0,0,0.0,0,1.0,0.0,0.44,0.33,0.0,0.0,0.0,0.0,0.24,0.5,38.03,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
314,INC-22-09-022239,POINT (527421.5601725864 2374297.694209174),21.470987,39.264688,2,8547,44,-1,0,47,0.0,0,0.5,0.21,0.03,1.0,0.0,0.12,0.0,0.0,0.2,0.58,38.01,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
315,INC-21-12-032590,POINT (428359.2309050008 3367138.3344095773),30.4342202,38.2539469,3,330,316,0,0,0,0.0,0,1.0,0.0,0.43,0.33,0.0,0.0,0.0,0.0,0.24,0.5,37.85,Medium (10%-40%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
316,INC-21-12-027244,POINT (575791.9243803222 2359971.041269935),21.3401625,39.7309219,3,66,317,0,0,0,0.0,0,1.0,0.0,0.43,0.33,0.0,0.0,0.0,0.0,0.24,0.5,37.84,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
317,INC-21-09-095745,POINT (756230.8897796824 2220811.711528627),20.067322076,41.449972317,1,777,403,-1,0,8,0.0,0,0.0,0.01,0.55,1.0,0.0,0.02,0.0,0.0,0.32,0.33,37.84,Medium (10%-40%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
318,INC-21-12-018143,POINT (564114.3430752074 2703645.27045909),24.4450284,39.6325433,2,8431,318,0,0,0,0.0,0,0.5,0.21,0.43,0.33,0.0,0.0,0.0,0.0,0.35,0.25,37.75,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
319,INC-22-02-046888,POINT (900267.5259595027 2013182.8203127205),18.170583714,42.782435082,2,1073,251,-1,0,3,0.0,0,0.5,0.01,0.34,1.0,0.0,0.0,0.0,0.0,0.2,0.58,37.75,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
320,INC-22-10-025742,POINT (519800.24524405936 2390835.815518921),21.6205094,39.191319,2,10301,12,-1,0,36,0.0,0,0.5,0.26,0.01,1.0,0.0,0.09,0.0,0.0,0.2,0.58,37.71,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
321,INC-22-10-012093,POINT (513944.87979481515 2385004.385283634),21.567877973,39.134693183,2,13842,16,-1,0,0,0.0,0,0.5,0.35,0.01,1.0,0.0,0.0,0.0,0.0,0.2,0.58,37.6,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
322,INC-22-01-082713,POINT (584009.6452386271 2364214.150142405),21.3781329,39.810377,3,2282,278,0,0,4,0.0,0,1.0,0.04,0.38,0.33,0.0,0.01,0.0,0.0,0.23,0.5,37.59,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
323,INC-22-04-042524,POINT (823561.3272210499 2045854.5109364782),18.478361573,42.063621477,2,168,193,0,0,21,37.0,43,0.5,0.0,0.2,0.33,0.0,0.04,0.68,0.11,0.19,0.59,37.58,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
324,INC-22-09-055414,POINT (523683.5097069343 2387828.6084462223),21.59329211,39.228797936,3,1616,39,-1,0,32,0.0,0,1.0,0.03,0.03,1.0,0.0,0.08,0.0,0.0,0.08,0.83,37.47,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
325,INC-21-04-006000,POINT (469214.6294813418 3504296.4734358704),31.673536956,38.675221146,1,2462,564,0,0,18,0.0,0,0.0,0.05,0.77,0.33,0.0,0.04,0.0,0.0,0.47,0.0,37.44,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
326,INC-22-01-121273,POINT (561217.6774228178 2715227.3269495103),24.549745012,39.604466334,3,1784,271,0,0,9,0.0,0,1.0,0.03,0.37,0.33,0.0,0.02,0.0,0.0,0.23,0.5,37.3,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
327,INC-22-01-088350,POINT (466513.8483182979 3504472.8694225755),31.675052712,38.64672292,3,2252,277,0,0,0,0.0,0,1.0,0.04,0.38,0.33,0.0,0.0,0.0,0.0,0.23,0.5,37.27,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
328,INC-22-10-044833,POINT (592768.1016777949 2361501.529386419),21.353197433,39.894706845,3,1887,8,-1,0,36,0.0,0,1.0,0.04,0.0,1.0,0.0,0.09,0.0,0.0,0.07,0.83,37.1,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
329,INC-22-07-078641,POINT (1610317.708239054 2972079.033257832),26.434728987,50.093677193,1,25117,91,0,0,47,0.0,0,0.0,0.63,0.09,0.33,0.0,0.12,0.0,0.0,0.46,0.0,37.07,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
330,INC-22-02-028935,POINT (582521.8195447894 2365138.3445512773),21.3865511,39.7960713,2,3575,254,0,0,34,0.0,49,0.5,0.07,0.35,0.33,0.0,0.09,0.0,0.13,0.35,0.25,37.05,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
331,INC-21-09-008526,POINT (615075.9373437269 3315479.5380733986),29.964767,40.192679,2,3432,412,0,0,1,0.0,0,0.5,0.06,0.56,0.33,0.0,0.0,0.0,0.0,0.34,0.25,36.99,Medium (10%-40%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
332,INC-22-05-121014,POINT (559063.931725169 2705526.701341058),24.462220311,39.5827969,3,4016,146,0,0,71,0.0,0,1.0,0.08,0.15,0.33,0.0,0.19,0.0,0.0,0.22,0.5,36.79,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
333,INC-22-06-130326,POINT (1624194.1432183196 2947480.0866233534),26.206080416,50.208939761,1,1567,110,0,0,30,6.0,223,0.0,0.02,0.11,0.33,0.0,0.08,0.11,0.58,0.43,0.06,36.69,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
334,INC-21-12-180126,POINT (561656.5807398679 2715264.1358263665),24.55006,39.6088015,3,488,293,0,0,0,0.0,0,1.0,0.01,0.4,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.64,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
335,INC-21-12-184353,POINT (414174.68264408864 2670081.8780691726),24.140871499,38.155283549,3,634,291,0,0,1,0.0,0,1.0,0.01,0.4,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.63,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
336,INC-21-12-184345,POINT (414161.7122358165 2670100.3857535217),24.141037938,38.155154803,3,634,291,0,0,1,0.0,0,1.0,0.01,0.4,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.63,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
337,INC-22-10-063120,POINT (522563.298908266 2387015.44537818),21.585959744,39.217965044,3,12238,7,0,0,36,0.0,0,1.0,0.31,0.0,0.33,0.0,0.09,0.0,0.0,0.22,0.5,36.45,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
338,INC-22-06-075017,POINT (979401.23077033 1958516.7473757295),17.6618625,43.5161406,2,7554,123,-1,0,8,0.0,0,0.5,0.19,0.12,1.0,0.0,0.02,0.0,0.0,0.18,0.58,36.44,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
339,INC-21-12-172217,POINT (531492.4841932169 2682751.350318013),24.2573236,39.3102459,3,0,294,0,0,0,0.0,0,1.0,0.0,0.4,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.43,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
340,INC-22-02-103553,POINT (1362791.7183304608 1952974.4535538524),17.4970175,47.1050093,3,3855,238,0,0,0,0.0,0,1.0,0.07,0.32,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.25,Medium (10%-40%),4228,منطقة نجران,015,أمانة منطقة نجران,Najran Municipality,12.3017864708,19.4977381596,0
341,INC-22-09-035101,POINT (527397.1727340498 2377369.113859371),21.49873775,39.264502728,3,3060,42,-1,0,13,0.0,0,1.0,0.06,0.03,1.0,0.0,0.03,0.0,0.0,0.06,0.83,36.2,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
342,INC-22-01-011041,POINT (809618.6131079638 2112629.2758135074),19.083156899,41.942188721,3,98,289,0,0,0,0.0,0,1.0,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.16,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
343,INC-22-01-160019,POINT (560979.2762744675 2715122.397345321),24.548806798,39.602107928,3,1784,263,0,0,2,0.0,0,1.0,0.03,0.36,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.15,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
344,INC-22-01-038644,POINT (814783.0071170835 2031452.062566777),18.349691391,41.978349388,3,472,285,0,0,0,0.0,0,1.0,0.01,0.39,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.15,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
345,INC-22-01-040651,POINT (511081.13534361863 2388848.4373565945),21.602629067,39.107057924,3,0,284,0,0,5,0.0,0,1.0,0.0,0.39,0.33,0.0,0.01,0.0,0.0,0.22,0.5,36.12,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
346,INC-22-01-081879,POINT (561499.0779339389 2715513.091111813),24.552314618,39.6072572,3,1070,278,0,0,0,0.0,0,1.0,0.01,0.38,0.33,0.0,0.0,0.0,0.0,0.22,0.5,36.06,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
347,INC-22-02-075817,POINT (518735.5709949673 2375527.9672557963),21.482214318,39.180860164,3,2622,245,0,0,5,0.0,0,1.0,0.05,0.33,0.33,0.0,0.01,0.0,0.0,0.21,0.5,35.94,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
348,INC-22-02-075821,POINT (518735.02171548095 2375522.441715726),21.4821644,39.1808548,3,2622,245,0,0,5,0.0,0,1.0,0.05,0.33,0.33,0.0,0.01,0.0,0.0,0.21,0.5,35.94,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
349,INC-22-03-002730,POINT (889062.0713606804 2031519.7429317846),18.338031432,42.680194974,2,307,231,-1,0,0,0.0,0,0.5,0.0,0.31,1.0,0.0,0.0,0.0,0.0,0.17,0.58,35.86,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
350,INC-22-06-109804,POINT (935956.873913908 3286564.4655907215),29.6326962,43.5012623,3,6773,114,0,0,39,0.0,0,1.0,0.17,0.12,0.33,0.0,0.1,0.0,0.0,0.21,0.5,35.81,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
351,INC-22-10-024985,POINT (525829.5704789426 2388201.868435565),21.5966347,39.2495359,3,3265,13,-1,0,16,0.0,0,1.0,0.06,0.01,1.0,0.0,0.03,0.0,0.0,0.05,0.83,35.75,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
352,INC-22-04-005499,POINT (893002.4698642544 2027759.1475958617),18.303390934,42.716685086,2,11869,200,0,0,15,0.0,0,0.5,0.3,0.27,0.33,0.0,0.03,0.0,0.0,0.33,0.25,35.72,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
353,INC-22-06-092767,POINT (559050.5494351465 2705541.421969049),24.462353766,39.582665471,3,4016,119,0,0,72,0.0,0,1.0,0.08,0.12,0.33,0.0,0.19,0.0,0.0,0.21,0.5,35.68,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
354,INC-22-02-025357,POINT (560992.0057253719 2715136.199818404),24.548930948,39.602234208,3,1784,255,0,0,2,0.0,0,1.0,0.03,0.35,0.33,0.0,0.0,0.0,0.0,0.21,0.5,35.67,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
355,INC-22-07-040897,POINT (1621661.0287730081 2954372.5637656446),26.2690903,50.1899883,2,5981,99,0,0,36,17.0,46,0.5,0.15,0.1,0.33,0.0,0.09,0.31,0.12,0.25,0.41,35.63,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
